time,P,I,D,ds,prox_right,left speed,right speed
259,-48.421021,28.960336,-50.986814,-70.447499,95.157898,470.447499,329.552501
260,-25.263138,28.944168,14.473677,18.154707,97.473686,381.845293,418.154707
261,-42.631607,28.916884,-10.855293,-24.570017,95.736839,424.570017,375.429983
262,-10.000000,28.910484,20.394754,39.305238,99.000000,360.694762,439.305238
263,-20.000000,28.897684,-6.250000,2.647684,98.000000,397.352316,402.647684
264,37.368393,28.921599,35.855246,102.145238,103.736839,297.854762,502.145238
265,-20.526352,28.908463,-36.184216,-27.802105,97.947365,427.802105,372.197895
266,1.052628,28.909136,13.486862,43.448626,100.105263,356.551374,443.448626
267,-53.157883,28.875115,-33.881569,-58.164336,94.684212,458.164336,341.835664
268,-46.315765,28.845473,4.276323,-13.193969,95.368423,413.193969,386.806031
269,-36.315765,28.822231,6.250000,-1.243534,96.368423,401.243534,398.756466
270,-65.263138,28.780463,-18.092108,-54.574783,93.473686,454.574783,345.425217
271,-0.526352,28.780126,40.460491,68.714265,99.947365,331.285735,468.714265
272,-37.894745,28.755873,-23.355246,-32.494117,96.210526,432.494117,367.505883
273,3.157883,28.757894,25.657892,57.573669,100.315788,342.426331,457.573669
274,-71.052628,28.712420,-46.381569,-88.721776,92.894737,488.721776,311.278224
275,-3.157883,28.710399,42.434216,67.986732,99.684212,332.013268,467.986732
276,-15.263138,28.700631,-7.565784,5.871709,98.473686,394.128291,405.871709
277,-57.894745,28.663578,-26.644754,-55.875921,94.210526,455.875921,344.124079
278,-66.842117,28.620799,-5.592108,-43.813426,93.315788,443.813426,356.186574
279,21.052628,28.634273,54.934216,104.621116,102.105263,295.378884,504.621116
280,-40.526352,28.608336,-38.486862,-50.404878,95.947365,450.404878,349.595122
281,-133.157883,28.523115,-57.894707,-162.529474,86.684212,562.529474,237.470526
282,-13.157883,28.514694,75.000000,90.356811,98.684212,309.643189,490.356811
283,-55.263138,28.479326,-26.315784,-53.099597,94.473686,453.099597,346.900403
284,-4.210510,28.476631,31.907892,56.174013,99.578949,343.825987,456.174013
285,11.052628,28.483705,9.539461,49.075793,101.105263,350.924207,449.075793
286,-36.842117,28.460126,-29.934216,-38.316207,96.315788,438.316207,361.683793
287,-41.052628,28.433852,-2.631569,-15.250344,95.894737,415.250344,384.749656
288,-7.894745,28.428799,20.723677,41.257731,99.210526,358.742269,441.257731
289,-66.315765,28.386357,-36.513138,-74.442546,93.368423,474.442546,325.557454
290,-56.842117,28.349978,5.921030,-22.571109,94.315788,422.571109,377.428891
291,-23.157883,28.335157,21.052647,26.229921,97.684212,373.770079,426.229921
292,-46.315765,28.305515,-14.473677,-32.483927,95.368423,432.483927,367.516073
293,-56.842117,28.269136,-6.578970,-35.151951,94.315788,435.151951,364.848049
294,6.842117,28.273515,39.802647,74.918279,100.684212,325.081721,474.918279
295,-37.368393,28.249599,-27.631569,-36.750362,96.263161,436.750362,363.249638
296,-25.789490,28.233094,7.236814,9.680419,97.421051,390.319581,409.680419
