time,P,I,D,ds,left speed,right speed
81,1128.311768,-0.000000,0.000000,1128.311768,-1128.311768,1128.311768
82,-2012.857056,-0.000000,-0.000000,-2012.857056,2012.857056,-2012.857056
83,1132.857056,-0.000000,0.000000,1132.857056,-1132.857056,1132.857056
84,-1983.246460,-0.000000,-0.000000,-1983.246460,1983.246460,-1983.246460
85,1108.181763,-0.000000,0.000000,1108.181763,-1108.181763,1108.181763
86,-1966.104126,-0.000000,-0.000000,-1966.104126,1966.104126,-1966.104126
87,1036.363525,-0.000000,0.000000,1036.363525,-1036.363525,1036.363525
88,-1926.623535,-0.000000,-0.000000,-1926.623535,1926.623535,-1926.623535
89,1122.337646,-0.000000,0.000000,1122.337646,-1122.337646,1122.337646
90,-2162.207642,-0.000000,-0.000000,-2162.207642,2162.207642,-2162.207642
91,1178.831177,-0.000000,0.000000,1178.831177,-1178.831177,1178.831177
92,-2116.753540,-0.000000,-0.000000,-2116.753540,2116.753540,-2116.753540
93,1096.104126,-0.000000,0.000000,1096.104126,-1096.104126,1096.104126
94,-2011.298828,-0.000000,-0.000000,-2011.298828,2011.298828,-2011.298828
95,1035.584717,-0.000000,0.000000,1035.584717,-1035.584717,1035.584717
96,-2091.948242,-0.000000,-0.000000,-2091.948242,2091.948242,-2091.948242
97,1173.506470,-0.000000,0.000000,1173.506470,-1173.506470,1173.506470
98,-2187.792358,-0.000000,-0.000000,-2187.792358,2187.792358,-2187.792358
99,1195.194702,-0.000000,0.000000,1195.194702,-1195.194702,1195.194702
100,-2029.350586,-0.000000,-0.000000,-2029.350586,2029.350586,-2029.350586
101,985.584717,-0.000000,0.000000,985.584717,-985.584717,985.584717
102,-2011.818237,-0.000000,-0.000000,-2011.818237,2011.818237,-2011.818237
103,1085.714111,-0.000000,0.000000,1085.714111,-1085.714111,1085.714111
104,-2020.260010,-0.000000,-0.000000,-2020.260010,2020.260010,-2020.260010
105,1030.649414,-0.000000,0.000000,1030.649414,-1030.649414,1030.649414
106,-2098.441772,-0.000000,-0.000000,-2098.441772,2098.441772,-2098.441772
107,1161.948242,-0.000000,0.000000,1161.948242,-1161.948242,1161.948242
108,-1991.038818,-0.000000,-0.000000,-1991.038818,1991.038818,-1991.038818
109,1039.480591,-0.000000,0.000000,1039.480591,-1039.480591,1039.480591
110,-2107.532349,-0.000000,-0.000000,-2107.532349,2107.532349,-2107.532349
111,926.623535,-0.000000,0.000000,926.623535,-926.623535,926.623535
112,-1907.272949,-0.000000,-0.000000,-1907.272949,1907.272949,-1907.272949
113,1108.571167,-0.000000,0.000000,1108.571167,-1108.571167,1108.571167
114,-2000.779419,-0.000000,-0.000000,-2000.779419,2000.779419,-2000.779419
115,1247.402344,-0.000000,0.000000,1247.402344,-1247.402344,1247.402344
116,-2050.389404,-0.000000,-0.000000,-2050.389404,2050.389404,-2050.389404
117,885.714111,-0.000000,0.000000,885.714111,-885.714111,885.714111
118,-1515.974121,-0.000000,-0.000000,-1515.974121,1515.974121,-1515.974121
119,1064.805298,-0.000000,0.000000,1064.805298,-1064.805298,1064.805298
120,-1628.831177,-0.000000,-0.000000,-1628.831177,1628.831177,-1628.831177
121,1064.155884,-0.000000,0.000000,1064.155884,-1064.155884,1064.155884
122,-1548.441772,-0.000000,-0.000000,-1548.441772,1548.441772,-1548.441772
123,944.285889,-0.000000,0.000000,944.285889,-944.285889,944.285889
124,-1832.337646,-0.000000,-0.000000,-1832.337646,1832.337646,-1832.337646
125,729.220581,-0.000000,0.000000,729.220581,-729.220581,729.220581
126,-834.415283,-0.000000,-0.000000,-834.415283,834.415283,-834.415283
127,509.220581,-0.000000,0.000000,509.220581,-509.220581,509.220581
128,307.012939,-0.000000,-0.000000,307.012939,-307.012939,307.012939
129,-648.181763,-0.000000,-0.000000,-648.181763,648.181763,-648.181763
130,705.324707,-0.000000,0.000000,705.324707,-705.324707,705.324707
131,-771.818237,-0.000000,-0.000000,-771.818237,771.818237,-771.818237
132,662.077637,-0.000000,0.000000,662.077637,-662.077637,662.077637
133,-469.091187,-0.000000,-0.000000,-469.091187,469.091187,-469.091187
134,458.051758,-0.000000,0.000000,458.051758,-458.051758,458.051758
135,-480.000000,-0.000000,-0.000000,-480.000000,480.000000,-480.000000
136,675.974121,-0.000000,0.000000,675.974121,-675.974121,675.974121
137,-1155.194702,-0.000000,-0.000000,-1155.194702,1155.194702,-1155.194702
138,531.688232,-0.000000,0.000000,531.688232,-531.688232,531.688232
139,-65.454712,-0.000000,-0.000000,-65.454712,465.454712,334.545288
140,1147.792358,-0.000000,0.000000,1147.792358,-1147.792358,1147.792358
141,-2091.948242,-0.000000,-0.000000,-2091.948242,2091.948242,-2091.948242
142,1345.454712,-0.000000,0.000000,1345.454712,-1345.454712,1345.454712
143,-2011.298828,-0.000000,-0.000000,-2011.298828,2011.298828,-2011.298828
144,1589.739990,-0.000000,0.000000,1589.739990,-1589.739990,1589.739990
145,-1964.025879,-0.000000,-0.000000,-1964.025879,1964.025879,-1964.025879
146,1357.662354,-0.000000,0.000000,1357.662354,-1357.662354,1357.662354
147,-2029.610596,-0.000000,-0.000000,-2029.610596,2029.610596,-2029.610596
148,1361.688232,-0.000000,0.000000,1361.688232,-1361.688232,1361.688232
149,-1986.233521,-0.000000,-0.000000,-1986.233521,1986.233521,-1986.233521
150,1465.844116,-0.000000,0.000000,1465.844116,-1465.844116,1465.844116
151,-2148.571167,-0.000000,-0.000000,-2148.571167,2148.571167,-2148.571167
152,1491.298828,-0.000000,0.000000,1491.298828,-1491.298828,1491.298828
153,-2053.376465,-0.000000,-0.000000,-2053.376465,2053.376465,-2053.376465
154,1423.246460,-0.000000,0.000000,1423.246460,-1423.246460,1423.246460
155,-2076.882935,-0.000000,-0.000000,-2076.882935,2076.882935,-2076.882935
156,1406.104126,-0.000000,0.000000,1406.104126,-1406.104126,1406.104126
157,-2066.493530,-0.000000,-0.000000,-2066.493530,2066.493530,-2066.493530
158,1450.000000,-0.000000,0.000000,1450.000000,-1450.000000,1450.000000
159,-2058.571167,-0.000000,-0.000000,-2058.571167,2058.571167,-2058.571167
160,1564.935303,-0.000000,0.000000,1564.935303,-1564.935303,1564.935303
161,-2109.091187,-0.000000,-0.000000,-2109.091187,2109.091187,-2109.091187
162,1355.454712,-0.000000,0.000000,1355.454712,-1355.454712,1355.454712
163,-2117.662354,-0.000000,-0.000000,-2117.662354,2117.662354,-2117.662354
